ffy,stfips,st,age_at_start,age_at_lf,legally_free_first_day,total_kids_in_care_first_day,per_leg_free_first_day,became_legally_free,exit_one_year,per_exit_one_year
2014,50,VT,3,3,42,200,0.21,34,22,0.647058824
2014,50,VT,4,4,33,173,0.190751445,5,1,0.2
2014,51,VA,0,0,1032,3737,0.276157345,822,342,0.416058394
2014,51,VA,1,1,287,1097,0.261622607,326,196,0.601226994
2014,51,VA,2,2,292,928,0.314655172,242,85,0.351239669
2014,51,VA,3,3,316,1050,0.300952381,186,45,0.241935484
2014,51,VA,4,4,137,662,0.20694864,68,16,0.235294118
2014,53,WA,0,0,1471,9304,0.158104041,1487,1005,0.675857431
2014,53,WA,1,1,555,4231,0.131174663,811,662,0.816276202
2014,53,WA,2,2,412,2576,0.159937888,429,242,0.564102564
2014,53,WA,3,3,350,1776,0.197072072,200,88,0.44
2014,53,WA,4,4,154,721,0.213592233,47,13,0.276595745
2014,54,WV,0,0,1126,3816,0.295073375,964,519,0.538381743
2014,54,WV,1,1,445,1373,0.324107793,518,327,0.631274131
2014,54,WV,2,2,337,970,0.34742268,267,133,0.498127341
2014,54,WV,3,3,256,866,0.295612009,137,50,0.364963504
2014,54,WV,4,4,88,607,0.144975288,42,9,0.214285714
2014,55,WI,0,0,553,5786,0.095575527,741,552,0.744939271
2014,55,WI,1,1,206,2188,0.094149909,388,309,0.796391753
2014,55,WI,2,2,175,1520,0.115131579,226,163,0.721238938
2014,55,WI,3,3,115,1327,0.086661643,106,64,0.603773585
2014,55,WI,4,4,57,751,0.075898802,21,16,0.761904762
2014,56,WY,0,0,37,850,0.043529412,78,64,0.820512821
2014,56,WY,1,1,10,257,0.038910506,35,34,0.971428571
2014,56,WY,2,2,11,208,0.052884615,23,17,0.739130435
2014,56,WY,3,3,11,241,0.045643154,17,11,0.647058824
2014,56,WY,4,4,5,144,0.034722222,3,2,0.666666667
2014,72,PR,0,0,36,5046,0.007134364,11,0,0
2014,72,PR,1,1,0,938,0,8,0,0
2014,72,PR,2,2,7,1420,0.004929577,3,0,0
2014,72,PR,3,,17,1693,0.010041347,,,
2014,72,PR,4,,12,995,0.012060302,,,
2015,1,AL,0,0,549,3912,0.140337423,524,371,0.708015267
2015,1,AL,1,1,126,1415,0.089045936,247,212,0.858299595
2015,1,AL,2,2,148,1059,0.139754485,156,101,0.647435897
2015,1,AL,3,3,184,918,0.20043573,99,45,0.454545455
2015,1,AL,4,4,91,520,0.175,22,13,0.590909091
2015,2,AK,0,0,366,2058,0.177842566,290,206,0.710344828
2015,2,AK,1,1,97,829,0.117008444,144,117,0.8125
2015,2,AK,2,2,126,627,0.200956938,82,59,0.719512195
2015,2,AK,3,3,103,445,0.231460674,46,27,0.586956522
2015,2,AK,4,4,40,157,0.25477707,18,3,0.166666667
2015,4,AZ,0,0,2925,14927,0.195953641,3522,2565,0.728279387
2015,4,AZ,1,1,1185,6057,0.195641407,1796,1417,0.788975501
2015,4,AZ,2,2,912,4526,0.20150243,1070,746,0.697196262
2015,4,AZ,3,3,628,3035,0.206919275,519,330,0.63583815
2015,4,AZ,4,4,200,1309,0.152788388,137,72,0.525547445
2015,5,AR,0,0,910,3462,0.262853842,746,440,0.589812332
2015,5,AR,1,1,294,1485,0.197979798,421,316,0.750593824
2015,5,AR,2,2,267,941,0.283740701,179,78,0.43575419
2015,5,AR,3,3,273,739,0.369418133,116,35,0.301724138
2015,5,AR,4,4,76,297,0.255892256,30,11,0.366666667
2015,6,CA,0,0,6987,47686,0.146520991,6730,4010,0.595839525
2015,6,CA,1,1,3497,18473,0.189303308,4311,2764,0.641150545
2015,6,CA,2,2,2054,12681,0.161974608,1696,896,0.528301887
2015,6,CA,3,3,1097,10687,0.102648077,623,308,0.494382022
2015,6,CA,4,4,339,5845,0.057998289,100,42,0.42
2015,8,CO,0,0,855,4266,0.200421941,690,423,0.613043478
2015,8,CO,1,1,368,1563,0.235444658,460,305,0.663043478
2015,8,CO,2,2,246,1036,0.237451737,157,82,0.522292994
2015,8,CO,3,3,170,954,0.178197065,60,27,0.45
2015,8,CO,4,4,71,713,0.099579243,13,9,0.692307692
2015,9,CT,0,0,541,3011,0.179674527,490,294,0.6
2015,9,CT,1,1,208,1192,0.174496644,293,198,0.675767918
2015,9,CT,2,2,137,649,0.211093991,116,62,0.534482759
2015,9,CT,3,3,130,670,0.194029851,71,28,0.394366197
2015,9,CT,4,4,66,500,0.132,10,6,0.6
2015,10,DE,0,0,106,511,0.207436399,95,64,0.673684211
2015,10,DE,1,1,34,175,0.194285714,56,48,0.857142857
2015,10,DE,2,2,24,111,0.216216216,30,13,0.433333333
2015,10,DE,3,3,35,140,0.25,8,3,0.375
2015,10,DE,4,4,13,85,0.152941176,1,0,0
2015,11,DC,0,0,47,731,0.064295486,96,91,0.947916667
2015,11,DC,1,1,16,230,0.069565217,49,47,0.959183673
2015,11,DC,2,2,19,187,0.101604278,33,31,0.939393939
2015,11,DC,3,3,10,194,0.051546392,11,11,1
2015,11,DC,4,4,2,120,0.016666667,3,2,0.666666667
2015,12,FL,0,0,3715,18347,0.20248542,3810,2405,0.631233596
2015,12,FL,1,1,1284,8242,0.15578743,1930,1446,0.749222798
2015,12,FL,2,2,1010,5142,0.196421626,1009,591,0.585728444
2015,12,FL,3,3,963,3513,0.27412468,628,290,0.461783439
2015,12,FL,4,4,458,1450,0.315862069,243,78,0.320987654
2015,13,GA,0,0,1245,8308,0.149855561,1029,620,0.602526725
2015,13,GA,1,1,418,3192,0.130952381,540,371,0.687037037
2015,13,GA,2,2,354,2301,0.153846154,305,176,0.57704918
2015,13,GA,3,3,327,1887,0.173290938,149,61,0.409395973
2015,13,GA,4,4,146,928,0.157327586,35,12,0.342857143
2015,15,HI,0,0,213,1137,0.187335092,122,101,0.827868852
2015,15,HI,1,1,53,495,0.107070707,81,69,0.851851852
2015,15,HI,2,2,58,310,0.187096774,27,25,0.925925926
2015,15,HI,3,3,67,236,0.283898305,13,7,0.538461538
2015,15,HI,4,4,35,96,0.364583333,1,0,0
2015,16,ID,0,0,176,1059,0.166194523,244,151,0.618852459
2015,16,ID,1,1,58,412,0.140776699,104,84,0.807692308
2015,16,ID,2,2,56,311,0.180064309,82,50,0.609756098
2015,16,ID,3,3,42,230,0.182608696,44,15,0.340909091
2015,16,ID,4,4,20,106,0.188679245,14,2,0.142857143
2015,17,IL,0,0,1647,13663,0.120544536,1659,573,0.345388788
2015,17,IL,1,1,515,5314,0.096913813,844,347,0.411137441
2015,17,IL,2,2,594,4100,0.144878049,545,168,0.308256881
2015,17,IL,3,3,398,2937,0.135512428,237,53,0.223628692
2015,17,IL,4,4,140,1312,0.106707317,33,5,0.151515152
2015,18,IN,0,0,1323,13156,0.100562481,1106,567,0.512658228
2015,18,IN,1,1,398,5315,0.074882408,553,329,0.594936709
2015,18,IN,2,2,453,3963,0.114307343,347,159,0.458213256
2015,18,IN,3,3,334,2720,0.122794118,173,70,0.404624277
2015,18,IN,4,4,138,1158,0.119170984,33,9,0.272727273
2015,19,IA,0,0,836,5220,0.160153257,924,730,0.79004329
2015,19,IA,1,1,379,1777,0.21328081,506,423,0.835968379
2015,19,IA,2,2,258,1302,0.198156682,281,215,0.765124555
2015,19,IA,3,3,145,1228,0.118078176,110,73,0.663636364
2015,19,IA,4,4,54,913,0.059145674,27,19,0.703703704
2015,20,KS,0,0,1361,6167,0.220690773,1009,405,0.401387512
2015,20,KS,1,1,404,2122,0.190386428,440,236,0.536363636
2015,20,KS,2,2,425,1896,0.224156118,334,119,0.356287425
2015,20,KS,3,3,381,1453,0.262216105,188,44,0.234042553
2015,20,KS,4,4,151,696,0.216954023,47,6,0.127659574
2015,21,KY,0,0,1293,6472,0.199783684,1146,694,0.605584642
2015,21,KY,1,1,317,2238,0.141644325,451,347,0.76940133
2015,21,KY,2,2,355,1622,0.218865598,339,228,0.672566372
2015,21,KY,3,3,379,1593,0.237915882,251,94,0.374501992
2015,21,KY,4,4,242,1019,0.237487733,105,25,0.238095238
2015,22,LA,0,0,647,4006,0.161507738,690,576,0.834782609
2015,22,LA,1,1,195,1731,0.112651646,377,328,0.870026525
2015,22,LA,2,2,171,1117,0.15308863,214,184,0.859813084
2015,22,LA,3,3,211,818,0.25794621,87,59,0.67816092
2015,22,LA,4,4,70,340,0.205882353,12,5,0.416666667
2015,23,ME,0,0,509,1766,0.288221971,408,173,0.424019608
2015,23,ME,1,1,208,863,0.241019699,236,128,0.542372881
2015,23,ME,2,2,161,513,0.313840156,117,35,0.299145299
2015,23,ME,3,3,95,271,0.350553506,49,9,0.183673469
2015,23,ME,4,4,45,119,0.378151261,6,1,0.166666667
2015,24,MD,0,0,170,3304,0.051452785,291,227,0.780068729
2015,24,MD,1,1,53,1113,0.047619048,171,148,0.865497076
2015,24,MD,2,2,46,749,0.06141522,74,52,0.702702703
2015,24,MD,3,3,58,865,0.067052023,42,25,0.595238095
2015,24,MD,4,4,13,577,0.022530329,4,2,0.5
2015,25,MA,0,0,1175,8734,0.134531715,808,408,0.504950495
2015,25,MA,1,1,413,3291,0.125493771,510,293,0.574509804
2015,25,MA,2,2,361,2086,0.173058485,202,79,0.391089109
2015,25,MA,3,3,286,2122,0.134778511,78,30,0.384615385
2015,25,MA,4,4,115,1235,0.093117409,18,6,0.333333333
2015,26,MI,0,0,2846,11346,0.250837299,2578,1258,0.487975175
2015,26,MI,1,1,1045,4684,0.223099915,1415,800,0.565371025
2015,26,MI,2,2,804,3089,0.260278407,692,301,0.434971098
2015,26,MI,3,3,673,2344,0.287116041,371,135,0.363881402
2015,26,MI,4,4,324,1229,0.263628967,100,22,0.22
2015,27,MN,0,0,1185,5555,0.213321332,1001,519,0.518481518
2015,27,MN,1,1,417,1950,0.213846154,516,330,0.639534884
2015,27,MN,2,2,359,1415,0.253710247,273,114,0.417582418
2015,27,MN,3,3,289,1429,0.202239328,163,61,0.374233129
2015,27,MN,4,4,120,761,0.157687254,49,14,0.285714286
2015,28,MS,0,0,408,3888,0.104938272,428,249,0.581775701
2015,28,MS,1,1,101,1435,0.070383275,197,141,0.715736041
2015,28,MS,2,2,134,1178,0.113752122,130,70,0.538461538
2015,28,MS,3,3,123,887,0.138669673,71,30,0.422535211
2015,28,MS,4,4,50,388,0.128865979,30,8,0.266666667
2015,29,MO,0,0,811,11005,0.073693776,1354,1144,0.844903988
2015,29,MO,1,1,224,3956,0.056622851,701,642,0.915834522
2015,29,MO,2,2,238,3099,0.076798967,434,345,0.794930876
2015,29,MO,3,3,255,2741,0.09303174,179,128,0.715083799
2015,29,MO,4,4,94,1209,0.077750207,40,29,0.725
2015,30,MT,0,0,437,2231,0.195876289,282,150,0.531914894
2015,30,MT,1,1,173,930,0.186021505,147,94,0.639455782
2015,30,MT,2,2,124,696,0.17816092,81,43,0.530864198
2015,30,MT,3,3,98,466,0.210300429,44,12,0.272727273
2015,30,MT,4,4,42,139,0.302158273,10,1,0.1
2015,31,NE,0,0,440,3420,0.128654971,531,412,0.775894539
2015,31,NE,1,1,116,1225,0.094693878,253,215,0.849802372
2015,31,NE,2,2,161,1058,0.152173913,165,129,0.781818182
2015,31,NE,3,3,116,786,0.147582697,95,59,0.621052632
2015,31,NE,4,4,47,351,0.133903134,18,9,0.5
2015,32,NV,0,0,528,3979,0.132696657,794,576,0.725440806
2015,32,NV,1,1,166,1809,0.091763405,464,368,0.793103448
2015,32,NV,2,2,160,1171,0.136635354,217,146,0.67281106
2015,32,NV,3,3,149,742,0.200808625,99,54,0.545454545
2015,32,NV,4,4,53,257,0.206225681,14,8,0.571428571
2015,33,NH,0,0,96,776,0.12371134,83,64,0.771084337
2015,33,NH,1,1,31,225,0.137777778,41,39,0.951219512
2015,33,NH,2,2,41,148,0.277027027,20,15,0.75
2015,33,NH,3,3,17,193,0.088082902,19,7,0.368421053
2015,33,NH,4,4,7,210,0.033333333,3,3,1
2015,34,NJ,0,0,1089,6672,0.163219424,1131,760,0.671971706
2015,34,NJ,1,1,456,3016,0.151193634,601,459,0.763727121
2015,34,NJ,2,2,346,1897,0.182393253,347,204,0.587896254
2015,34,NJ,3,3,213,1218,0.174876847,147,80,0.544217687
2015,34,NJ,4,4,74,541,0.136783734,36,17,0.472222222
2015,35,NM,0,0,542,2257,0.240141781,351,148,0.421652422
2015,35,NM,1,1,144,842,0.171021378,165,87,0.527272727
2015,35,NM,2,2,199,770,0.258441558,91,33,0.362637363
2015,35,NM,3,3,155,516,0.300387597,75,23,0.306666667
2015,35,NM,4,4,44,129,0.341085271,20,5,0.25
2015,36,NY,0,0,2882,17540,0.164310148,1951,1009,0.517170682
2015,36,NY,1,1,856,6092,0.140512147,878,552,0.628701595
2015,36,NY,2,2,927,4701,0.197192087,635,300,0.472440945
2015,36,NY,3,3,760,4134,0.183841316,338,135,0.399408284
2015,36,NY,4,4,339,2613,0.129735936,100,22,0.22
2015,37,NC,0,0,1324,8766,0.151038102,1366,817,0.598096633
2015,37,NC,1,1,436,3300,0.132121212,706,479,0.678470255
2015,37,NC,2,2,397,2496,0.159054487,417,225,0.539568345
2015,37,NC,3,3,351,1996,0.175851703,195,95,0.487179487
2015,37,NC,4,4,140,974,0.143737166,48,18,0.375
2015,38,ND,0,0,139,1173,0.118499574,176,106,0.602272727
2015,38,ND,1,1,36,391,0.092071611,85,59,0.694117647
2015,38,ND,2,2,46,319,0.144200627,64,37,0.578125
2015,38,ND,3,3,45,290,0.155172414,19,8,0.421052632
2015,38,ND,4,4,12,173,0.069364162,8,2,0.25
2015,39,OH,0,0,2481,11063,0.22426105,1537,704,0.458035133
2015,39,OH,1,1,753,4210,0.178859857,771,476,0.617380026
2015,39,OH,2,2,676,2765,0.244484629,379,154,0.406332454
2015,39,OH,3,3,705,2542,0.277340677,284,64,0.225352113
2015,39,OH,4,4,347,1546,0.224450194,103,10,0.097087379
2015,40,OK,0,0,2336,11070,0.211020777,2297,1543,0.671745755
2015,40,OK,1,1,789,4832,0.163286424,1129,895,0.792736935
2015,40,OK,2,2,707,3453,0.204749493,718,439,0.611420613
2015,40,OK,3,3,597,2132,0.280018762,361,184,0.509695291
2015,40,OK,4,4,243,653,0.372128637,89,25,0.280898876
2015,41,OR,0,0,1408,6507,0.216382357,724,379,0.523480663
2015,41,OR,1,1,422,2367,0.178284749,413,233,0.564164649
2015,41,OR,2,2,481,1956,0.24591002,221,106,0.479638009
2015,41,OR,3,3,369,1521,0.24260355,69,34,0.492753623
2015,41,OR,4,4,136,663,0.205128205,21,6,0.285714286
2015,42,PA,0,0,1579,12088,0.130625414,2163,1445,0.668053629
2015,42,PA,1,1,618,4614,0.133940182,1173,864,0.73657289
2015,42,PA,2,2,510,2995,0.170283806,652,414,0.634969325
2015,42,PA,3,3,344,2629,0.130848231,280,141,0.503571429
2015,42,PA,4,4,107,1850,0.057837838,58,26,0.448275862
2015,44,RI,0,0,91,1534,0.059322034,228,197,0.864035088
2015,44,RI,1,1,7,600,0.011666667,132,124,0.939393939
2015,44,RI,2,2,22,353,0.062322946,64,53,0.828125
2015,44,RI,3,3,35,330,0.106060606,26,17,0.653846154
2015,44,RI,4,4,27,251,0.107569721,6,3,0.5
2015,45,SC,0,0,558,3143,0.177537385,466,269,0.577253219
2015,45,SC,1,1,145,1080,0.134259259,224,171,0.763392857
2015,45,SC,2,2,140,884,0.158371041,140,71,0.507142857
2015,45,SC,3,3,162,778,0.208226221,77,21,0.272727273
2015,45,SC,4,4,111,401,0.27680798,25,6,0.24
2015,46,SD,0,0,280,1081,0.259019426,107,29,0.271028037
2015,46,SD,1,1,83,384,0.216145833,63,20,0.317460317
2015,46,SD,2,2,92,346,0.265895954,31,5,0.161290323
2015,46,SD,3,3,69,250,0.276,13,4,0.307692308
2015,46,SD,4,,36,101,0.356435644,,,
2015,47,TN,0,0,790,6347,0.124468253,1167,856,0.733504713
2015,47,TN,1,1,205,2044,0.100293542,493,430,0.872210953
2015,47,TN,2,2,204,1608,0.126865672,341,251,0.736070381
2015,47,TN,3,3,242,1555,0.15562701,222,131,0.59009009
2015,47,TN,4,4,139,1140,0.121929825,111,44,0.396396396
2015,48,TX,0,0,8704,28400,0.306478873,6280,3524,0.561146497
2015,48,TX,1,1,2795,11765,0.237569061,3441,2311,0.671607091
2015,48,TX,2,2,2451,8280,0.296014493,1709,845,0.494441194
2015,48,TX,3,3,2357,5965,0.395138307,871,321,0.368541906
2015,48,TX,4,4,1101,2390,0.460669456,259,47,0.181467181
2015,49,UT,0,0,425,2366,0.179628064,600,513,0.855
2015,49,UT,1,1,129,759,0.169960474,328,309,0.942073171
2015,49,UT,2,2,134,614,0.218241042,175,145,0.828571429
2015,49,UT,3,3,119,593,0.200674536,77,47,0.61038961
2015,49,UT,4,4,43,400,0.1075,20,12,0.6
2015,50,VT,0,0,178,958,0.185803758,210,153,0.728571429
2015,50,VT,1,1,49,341,0.143695015,112,91,0.8125
2015,50,VT,2,2,49,207,0.236714976,53,39,0.735849057
2015,50,VT,3,3,53,239,0.221757322,35,18,0.514285714
2015,50,VT,4,4,27,171,0.157894737,10,5,0.5
2015,51,VA,0,0,1006,3992,0.252004008,812,298,0.366995074
2015,51,VA,1,1,294,1233,0.238442822,354,185,0.52259887
2015,51,VA,2,2,278,1022,0.272015656,231,74,0.32034632
2015,51,VA,3,3,313,1038,0.301541426,163,32,0.196319018
2015,51,VA,4,4,121,699,0.173104435,64,7,0.109375
2015,53,WA,0,0,1535,9690,0.158410733,1516,1085,0.715699208
2015,53,WA,1,1,534,4330,0.123325635,841,714,0.848989298
2015,53,WA,2,2,491,2755,0.178221416,367,248,0.675749319
2015,53,WA,3,3,377,1904,0.198004202,245,105,0.428571429
2015,53,WA,4,4,133,701,0.189728959,63,18,0.285714286
2015,54,WV,0,0,1147,4060,0.282512315,990,541,0.546464646
2015,54,WV,1,1,459,1479,0.310344828,548,333,0.607664234
2015,54,WV,2,2,334,1010,0.330693069,249,131,0.526104418
2015,54,WV,3,3,257,956,0.268828452,158,65,0.411392405
2015,54,WV,4,4,97,615,0.157723577,35,12,0.342857143
2015,55,WI,0,0,538,6167,0.087238528,716,515,0.719273743
2015,55,WI,1,1,200,2405,0.083160083,388,292,0.75257732
2015,55,WI,2,2,159,1651,0.09630527,226,159,0.703539823
2015,55,WI,3,3,136,1373,0.099053168,84,54,0.642857143
2015,55,WI,4,4,43,738,0.058265583,18,10,0.555555556
2015,56,WY,0,0,44,872,0.050458716,58,50,0.862068966
2015,56,WY,1,1,16,284,0.056338028,28,24,0.857142857
2015,56,WY,2,2,8,222,0.036036036,24,21,0.875
2015,56,WY,3,3,17,227,0.074889868,5,4,0.8
2015,56,WY,4,4,3,139,0.021582734,1,1,1
2015,72,PR,0,0,39,4801,0.008123308,7,1,0.142857143
2015,72,PR,1,1,9,822,0.010948905,2,0,0
2015,72,PR,2,2,11,1410,0.007801418,5,1,0.2
2015,72,PR,3,,12,1662,0.007220217,,,
2015,72,PR,4,,7,907,0.007717751,,,
2016,1,AL,0,0,514,4096,0.125488281,444,251,0.565315315
2016,1,AL,1,1,112,1498,0.074766355,239,155,0.648535565
2016,1,AL,2,2,149,1082,0.137707948,114,61,0.535087719
2016,1,AL,3,3,173,995,0.173869347,72,26,0.361111111
2016,1,AL,4,4,80,521,0.153550864,19,9,0.473684211
2016,2,AK,0,0,204,2684,0.076005961,546,198,0.362637363
2016,2,AK,1,1,65,1118,0.058139535,187,85,0.454545455
2016,2,AK,2,2,66,824,0.080097087,189,74,0.391534392
2016,2,AK,3,3,49,545,0.089908257,119,31,0.260504202
2016,2,AK,4,4,24,197,0.121827411,51,8,0.156862745
2016,4,AZ,0,0,3128,16415,0.190557417,3945,1364,0.345754119
2016,4,AZ,1,1,1255,6660,0.188438438,2010,738,0.367164179
2016,4,AZ,2,2,991,4858,0.203993413,1162,397,0.341652324
2016,4,AZ,3,3,666,3476,0.19159954,632,187,0.295886076
2016,4,AZ,4,4,216,1421,0.15200563,141,42,0.29787234
2016,5,AR,0,0,921,3962,0.232458354,589,228,0.387096774
2016,5,AR,1,1,298,1680,0.177380952,350,169,0.482857143
2016,5,AR,2,2,249,1079,0.230769231,157,42,0.267515924
2016,5,AR,3,3,284,854,0.332552693,63,14,0.222222222
2016,5,AR,4,4,90,349,0.257879656,19,3,0.157894737
2016,6,CA,0,0,7287,47418,0.153675819,5808,1625,0.279786501
2016,6,CA,1,1,3626,18725,0.19364486,3795,1145,0.30171278
2016,6,CA,2,2,2181,12642,0.172520171,1398,312,0.223175966
2016,6,CA,3,3,1138,10574,0.10762247,519,143,0.275529865
2016,6,CA,4,4,342,5477,0.062442943,96,25,0.260416667
2016,8,CO,0,0,845,4279,0.197476046,496,174,0.350806452
2016,8,CO,1,1,389,1604,0.242518703,321,120,0.373831776
2016,8,CO,2,2,238,1011,0.235410485,113,36,0.318584071
2016,8,CO,3,3,148,964,0.153526971,56,17,0.303571429
2016,8,CO,4,4,70,700,0.1,6,1,0.166666667
2016,9,CT,0,0,540,3022,0.17868961,430,288,0.669767442
2016,9,CT,1,1,194,1210,0.160330579,246,182,0.739837398
2016,9,CT,2,2,136,701,0.194008559,109,71,0.651376147
2016,9,CT,3,3,149,666,0.223723724,61,29,0.475409836
2016,9,CT,4,4,61,445,0.137078652,14,6,0.428571429
2016,10,DE,0,0,120,586,0.204778157,97,39,0.402061856
2016,10,DE,1,1,33,222,0.148648649,56,32,0.571428571
2016,10,DE,2,2,36,132,0.272727273,24,5,0.208333333
2016,10,DE,3,3,35,152,0.230263158,15,2,0.133333333
2016,10,DE,4,4,16,80,0.2,2,0,0
2016,11,DC,0,0,46,735,0.062585034,66,62,0.939393939
2016,11,DC,1,1,12,239,0.050209205,32,30,0.9375
2016,11,DC,2,2,22,217,0.101382488,17,15,0.882352941
2016,11,DC,3,3,8,192,0.041666667,15,15,1
2016,11,DC,4,4,4,87,0.045977011,2,2,1
2016,12,FL,0,0,3871,20787,0.186222158,4009,1350,0.33674233
2016,12,FL,1,1,1333,9461,0.140894197,2112,904,0.428030303
2016,12,FL,2,2,1096,5885,0.186236194,1013,291,0.287265548
2016,12,FL,3,3,953,3829,0.24889005,659,125,0.189681335
2016,12,FL,4,4,489,1612,0.303349876,225,30,0.133333333
2016,13,GA,0,0,1318,10099,0.130507971,786,339,0.43129771
2016,13,GA,1,1,451,3933,0.114670735,429,211,0.491841492
2016,13,GA,2,2,409,2885,0.141767764,235,87,0.370212766
2016,13,GA,3,3,333,2244,0.148395722,99,36,0.363636364
2016,13,GA,4,4,125,1037,0.120540019,23,5,0.217391304
2016,15,HI,0,0,144,1259,0.114376489,136,47,0.345588235
2016,15,HI,1,1,38,559,0.067978533,78,29,0.371794872
2016,15,HI,2,2,28,338,0.082840237,33,13,0.393939394
2016,15,HI,3,3,45,256,0.17578125,15,2,0.133333333
2016,15,HI,4,4,33,106,0.311320755,10,3,0.3
2016,16,ID,0,0,193,1223,0.157808667,247,62,0.251012146
2016,16,ID,1,1,55,465,0.11827957,118,36,0.305084746
2016,16,ID,2,2,61,353,0.172804533,71,14,0.197183099
2016,16,ID,3,3,50,274,0.182481752,39,9,0.230769231
2016,16,ID,4,4,27,131,0.20610687,19,3,0.157894737
2016,17,IL,0,0,2689,13771,0.195265413,1550,150,0.096774194
2016,17,IL,1,1,871,5437,0.160198639,835,98,0.117365269
2016,17,IL,2,2,976,3971,0.245781919,459,36,0.078431373
2016,17,IL,3,3,649,2970,0.218518519,220,15,0.068181818
2016,17,IL,4,4,193,1393,0.138549892,34,1,0.029411765
2016,18,IN,0,0,1415,15825,0.089415482,980,313,0.319387755
2016,18,IN,1,1,466,6540,0.071253823,482,174,0.360995851
2016,18,IN,2,2,462,4828,0.095691798,305,90,0.295081967
2016,18,IN,3,3,357,3286,0.108642727,155,42,0.270967742
2016,18,IN,4,4,130,1171,0.111016225,38,7,0.184210526
2016,19,IA,0,0,757,5118,0.14790934,937,330,0.352187834
2016,19,IA,1,1,333,1836,0.181372549,495,193,0.38989899
2016,19,IA,2,2,218,1248,0.174679487,282,94,0.333333333
2016,19,IA,3,3,155,1184,0.130912162,125,31,0.248
2016,19,IA,4,4,51,850,0.06,35,12,0.342857143
2016,20,KS,0,0,1514,6607,0.229150901,952,190,0.199579832
2016,20,KS,1,1,398,2252,0.176731794,409,105,0.256723716
2016,20,KS,2,2,509,1961,0.259561448,302,52,0.17218543
2016,20,KS,3,3,447,1651,0.270745003,182,28,0.153846154
2016,20,KS,4,4,160,743,0.215343203,59,5,0.084745763
2016,21,KY,0,0,1381,6631,0.208264214,1174,313,0.266609881
2016,21,KY,1,1,315,2273,0.13858337,527,185,0.351043643
2016,21,KY,2,2,392,1722,0.227642276,365,91,0.249315068
2016,21,KY,3,3,421,1603,0.262632564,200,28,0.14
2016,21,KY,4,4,253,1033,0.244917715,82,9,0.109756098
2016,22,LA,0,0,644,4240,0.151886792,681,368,0.540381791
2016,22,LA,1,1,208,1843,0.112859468,387,227,0.586563307
2016,22,LA,2,2,151,1146,0.131762653,199,106,0.532663317
2016,22,LA,3,3,206,871,0.236509759,77,30,0.38961039
2016,22,LA,4,4,79,380,0.207894737,18,5,0.277777778
2016,23,ME,0,0,587,1768,0.332013575,367,48,0.130790191
2016,23,ME,1,1,232,866,0.267898383,225,32,0.142222222
2016,23,ME,2,2,181,477,0.379454927,91,10,0.10989011
2016,23,ME,3,3,131,311,0.421221865,43,5,0.11627907
2016,23,ME,4,4,43,114,0.377192982,8,1,0.125
2016,24,MD,0,0,228,3155,0.072266244,210,120,0.571428571
2016,24,MD,1,1,81,1100,0.073636364,137,87,0.635036496
2016,24,MD,2,2,59,745,0.079194631,47,25,0.531914894
2016,24,MD,3,3,69,789,0.087452471,25,8,0.32
2016,24,MD,4,4,19,521,0.03646833,1,0,0
2016,25,MA,0,0,1248,9122,0.136812103,685,132,0.19270073
2016,25,MA,1,1,477,3387,0.140832595,414,92,0.222222222
2016,25,MA,2,2,375,2346,0.159846547,181,27,0.149171271
2016,25,MA,3,3,295,2150,0.137209302,75,13,0.173333333
2016,25,MA,4,4,101,1239,0.081517353,15,0,0
2016,26,MI,0,0,3050,10655,0.286250587,2480,479,0.193145161
2016,26,MI,1,1,1197,4649,0.257474726,1348,300,0.222551929
2016,26,MI,2,2,912,2961,0.308004053,682,119,0.174486804
2016,26,MI,3,3,664,2092,0.317399618,335,49,0.146268657
2016,26,MI,4,4,277,953,0.29066107,115,11,0.095652174
2016,27,MN,0,0,1312,6804,0.192827748,1127,241,0.213842059
2016,27,MN,1,1,450,2466,0.182481752,561,137,0.244206774
2016,27,MN,2,2,418,1878,0.22257721,321,64,0.199376947
2016,27,MN,3,3,309,1624,0.190270936,184,30,0.163043478
2016,27,MN,4,4,135,836,0.161483254,61,10,0.163934426
2016,28,MS,0,0,531,4318,0.122973599,340,102,0.3
2016,28,MS,1,1,155,1661,0.093317279,151,51,0.337748344
2016,28,MS,2,2,158,1288,0.122670807,110,35,0.318181818
2016,28,MS,3,3,152,963,0.157840083,64,14,0.21875
2016,28,MS,4,4,66,406,0.162561576,15,2,0.133333333
2016,29,MO,0,0,878,11362,0.077275128,1389,936,0.673866091
2016,29,MO,1,1,238,4115,0.057837181,740,551,0.744594595
2016,29,MO,2,2,270,3224,0.083746898,407,251,0.616707617
2016,29,MO,3,3,253,2780,0.091007194,188,100,0.531914894
2016,29,MO,4,4,117,1243,0.094127112,54,34,0.62962963
2016,30,MT,0,0,375,2678,0.140029873,338,63,0.186390533
2016,30,MT,1,1,130,1126,0.115452931,167,38,0.22754491
2016,30,MT,2,2,106,848,0.125,97,16,0.164948454
2016,30,MT,3,3,99,547,0.180987203,54,6,0.111111111
2016,30,MT,4,4,40,157,0.25477707,20,3,0.15
2016,31,NE,0,0,434,3448,0.12587007,462,186,0.402597403
